Artist,Track,Playcount,Album,Duration,Listeners,Tags,Artist URL,Track URL
Anirudh Ravichander,"Chennai City Gangsta (From ""Vanakkam Chennai"")",604,BIG FM Top 100 Kalakkal Hits,257000,206,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/chennai%2bcity%2bgangsta%2b%2528from%2b%2522vanakkam%2bchennai%2522%2529
Anirudh Ravichander,Climax Fight - Background Score,1499,Unknown,0,204,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/climax%2bfight%2b-%2bbackground%2bscore
Anirudh Ravichander,Orey Oru - Kolamavu Kokila,782,Unknown,0,203,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/orey%2boru%2b-%2bkolamavu%2bkokila
Anirudh Ravichander,"Oh Oh (From ""Thangamagan"") - The First Love of Tamizh",647,Unknown,0,202,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/oh%2boh%2b%2528from%2b%2522thangamagan%2522%2529%2b-%2bthe%2bfirst%2blove%2bof%2btamizh
Anirudh Ravichander,Vikram (Title Track),2563,Unknown,218000,201,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/vikram%2b%2528title%2btrack%2529
Anirudh Ravichander,Kollagottey,1302,Unknown,251000,198,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/kollagottey
Anirudh Ravichander,Kaththi Theme - Instrumental,904,Unknown,0,198,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/kaththi%2btheme%2b-%2binstrumental
Anirudh Ravichander,Why This Kolaveri Di? - The Tigerstyle Bhangra Mix,671,Unknown,0,198,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/why%2bthis%2bkolaveri%2bdi%253f%2b-%2bthe%2btigerstyle%2bbhangra%2bmix
Anirudh Ravichander,"Why This Kolaveri Di? (From ""3"") - The Soup of Love",659,Unknown,0,196,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/why%2bthis%2bkolaveri%2bdi%253f%2b%2528from%2b%25223%2522%2529%2b-%2bthe%2bsoup%2bof%2blove
Anirudh Ravichander,"Balega Tagilavey Bangaram (From ""Krack"")",942,"Tollywood's Trending Countdown Collection, Vol. 1",223000,192,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/balega%2btagilavey%2bbangaram%2b%2528from%2b%2522krack%2522%2529
Anirudh Ravichander,Big Bad Beast,1399,Beast (Original Background Score),92000,190,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/big%2bbad%2bbeast
Anirudh Ravichander,Kaaki Sattai,777,Unknown,223000,190,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/kaaki%2bsattai
Anirudh Ravichander,"Katharaayadam Reprise (From ""Gang Leader"")",1300,Katharaayadam Reprise,182000,189,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/katharaayadam%2breprise%2b%2528from%2b%2522gang%2bleader%2522%2529
Anirudh Ravichander,"Aale Saachu Putta Kannala - From ""Vil Ambu""",808,Unknown,0,189,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/aale%2bsaachu%2bputta%2bkannala%2b-%2bfrom%2b%2522vil%2bambu%2522
Anirudh Ravichander,"Idhazhin Oram (From ""3"") - The Innocence of Love",971,Unknown,0,187,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/idhazhin%2boram%2b%2528from%2b%25223%2522%2529%2b-%2bthe%2binnocence%2bof%2blove
Anirudh Ravichander,Pori Pathi Vizhum,763,Unknown,186000,187,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/pori%2bpathi%2bvizhum
Anirudh Ravichander,Dhaga Dhagamaney,1267,Agnyaathavaasi,255000,185,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/dhaga%2bdhagamaney
Anirudh Ravichander,Yen Pecha Naane Kekkamaaten,924,Beast (Original Background Score),65000,185,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/yen%2bpecha%2bnaane%2bkekkamaaten
Anirudh Ravichander,Why This Kolaveri Di? (The Soup of Love),647,"Martyna Wojciechowska: W Drodze, Vol. 2",260000,185,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/why%2bthis%2bkolaveri%2bdi%253f%2b%2528the%2bsoup%2bof%2blove%2529
Anirudh Ravichander,"Open the Tasmac (From ""Maan Karate"")",627,Sounds of Madras: Anirudh Ravichander,246000,185,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/open%2bthe%2btasmac%2b%2528from%2b%2522maan%2bkarate%2522%2529
Anirudh Ravichander,Train Station Scene,1447,Jersey (Original Background Score),172000,184,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/train%2bstation%2bscene
Anirudh Ravichander,The Child,915,Beast (Original Background Score),53000,184,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/the%2bchild
Anirudh Ravichander,The Letter - Background Score,873,Master (Original Background Score),78000,179,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/the%2bletter%2b-%2bbackground%2bscore
Anirudh Ravichander,"Idhazhin Oram (From ""3 [Tamil]"") - The Innocence of Love",545,Unknown,0,179,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/idhazhin%2boram%2b%2528from%2b%25223%2b%255btamil%255d%2522%2529%2b-%2bthe%2binnocence%2bof%2blove
Anirudh Ravichander,"Dippam Dappam (Telugu) [From ""Kanmani Rambo Khatija""]",933,"Dippam Dappam (Telugu) [From ""Kanmani Rambo Khatija""]",209000,178,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/dippam%2bdappam%2b%2528telugu%2529%2b%255bfrom%2b%2522kanmani%2brambo%2bkhatija%2522%255d
Anirudh Ravichander,Surviva,610,Unknown,222000,178,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/surviva
Anirudh Ravichander,Pooja Hegde Announcement Theme,522,Unknown,0,174,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/pooja%2bhegde%2bannouncement%2btheme
Anirudh Ravichander,"Kanne Kanmaniyae (From ""Kaathuvaakula Rendu Kaadhal"")",1209,"Kanne Kanmaniyae (From ""Kaathuvaakula Rendu Kaadhal"")",130000,173,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/kanne%2bkanmaniyae%2b%2528from%2b%2522kaathuvaakula%2brendu%2bkaadhal%2522%2529
Anirudh Ravichander,Bad Eyes - Villain Theme,539,Kaththi,87000,173,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/bad%2beyes%2b-%2bvillain%2btheme
Anirudh Ravichander,A Broken Heart - Background Score,1123,Unknown,0,172,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/a%2bbroken%2bheart%2b-%2bbackground%2bscore
Anirudh Ravichander,Thalaivar Romance,635,Petta (Original Background Score),44000,172,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/thalaivar%2bromance
Anirudh Ravichander,Archery Fight - Background Score,488,Master (Original Background Score),132000,171,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/archery%2bfight%2b-%2bbackground%2bscore
Anirudh Ravichander,Po Nee Po - Lofi Flip,418,Unknown,0,170,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/po%2bnee%2bpo%2b-%2blofi%2bflip
Anirudh Ravichander,Chitti Story,693,Master (Telugu) [Original Motion Picture Soundtrack],300000,169,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/chitti%2bstory
Anirudh Ravichander,"Maanja (From ""Maan Karate"")",677,Sounds of Madras: Anirudh Ravichander,283000,166,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/maanja%2b%2528from%2b%2522maan%2bkarate%2522%2529
Anirudh Ravichander,"Osaka Osaka (From ""Vanakkam Chennai"")",628,Playback: Madras Melodies - Soulful Tamil Melodies,368000,166,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/osaka%2bosaka%2b%2528from%2b%2522vanakkam%2bchennai%2522%2529
Anirudh Ravichander,Begging for My Love - Instrumental,288,Maan Karate Special (Original Motion Picture Soundtrack),103000,166,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/begging%2bfor%2bmy%2blove%2b-%2binstrumental
Anirudh Ravichander,"Un Vizhigalil (From ""Maan Karate"")",553,Playback: Madras Melodies - Soulful Tamil Melodies,243000,165,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/un%2bvizhigalil%2b%2528from%2b%2522maan%2bkarate%2522%2529
Anirudh Ravichander,Never Give Up (feat. Raja Kumari),961,Vivegam (Original Motion Picture Soundtrack),270000,164,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/never%2bgive%2bup%2b%2528feat.%2braja%2bkumari%2529
Anirudh Ravichander,"Holá Amigö (From ""Rum"")",738,Unknown,0,162,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/hol%25c3%25a1%2bamig%25c3%25b6%2b%2528from%2b%2522rum%2522%2529
Anirudh Ravichander,The Plan is ON,864,Beast (Original Background Score),56000,161,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/the%2bplan%2bis%2bon
Anirudh Ravichander,Uyir Nadhi Kalangudhae,708,Unknown,183000,160,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/uyir%2bnadhi%2bkalangudhae
Anirudh Ravichander,Darling Dambakku - Reprise,650,Unknown,0,159,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/darling%2bdambakku%2b-%2breprise
Anirudh Ravichander,Sanchari,873,Radhe Shyam (Original Motion Picture Soundtrack),268000,157,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/sanchari
Anirudh Ravichander,Jail Chaos - Background Score,399,Master (Original Background Score),258000,157,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/jail%2bchaos%2b-%2bbackground%2bscore
Anirudh Ravichander,Marandhadhae,961,Unknown,189000,156,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/marandhadhae
Anirudh Ravichander,Gun In Kadhal,744,Unknown,0,156,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/gun%2bin%2bkadhal
Anirudh Ravichander,Chittemma,734,Unknown,0,153,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/chittemma
Anirudh Ravichander,Don't You Mess With Me,707,Unknown,298000,153,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/don%2527t%2byou%2bmess%2bwith%2bme
Anirudh Ravichander,Yappa Chappa,755,Unknown,284000,152,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/yappa%2bchappa
Anirudh Ravichander,Don'u Don'u Don'u (The Don's Romance),729,Maari (Original Motion Picture Soundtrack),198000,150,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/don%2527u%2bdon%2527u%2bdon%2527u%2b%2528the%2bdon%2527s%2bromance%2529
Anirudh Ravichander,I Am Not a Boxer - Instrumental,293,Maan Karate Special (Original Motion Picture Soundtrack),165000,148,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/i%2bam%2bnot%2ba%2bboxer%2b-%2binstrumental
Anirudh Ravichander,Private Party - The Unheard Version,192,Unknown,0,148,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/private%2bparty%2b-%2bthe%2bunheard%2bversion
Anirudh Ravichander,Petta Theme Extended,458,Petta (Original Background Score),84000,146,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/petta%2btheme%2bextended
Anirudh Ravichander,"Come On Girls (From ""3 [Tamil]"") - The Celebration of Love",431,Unknown,0,146,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/come%2bon%2bgirls%2b%2528from%2b%25223%2b%255btamil%255d%2522%2529%2b-%2bthe%2bcelebration%2bof%2blove
Anirudh Ravichander,Letha Letha Gundelu,628,Master (Telugu) [Original Motion Picture Soundtrack],97000,145,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/letha%2bletha%2bgundelu
Anirudh Ravichander,Thaangaadha Baaram - Instrumental,758,Unknown,0,144,[],https://www.last.fm/music/anirudh%2bravichander,https://www.last.fm/music/anirudh%2bravichander/_/thaangaadha%2bbaaram%2b-%2binstrumental
G. V. Prakash,Pookkal Pookkum,28921,Unknown,0,3415,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/pookkal%2bpookkum
G. V. Prakash,Otha Sollaala,21840,Unknown,0,2650,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/otha%2bsollaala
G. V. Prakash,Yathe Yathe,17709,Unknown,0,2215,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/yathe%2byathe
G. V. Prakash,Ayyayo,13009,Unknown,0,2029,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/ayyayo
G. V. Prakash,Vaa Vaathi,12554,Unknown,0,1599,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/vaa%2bvaathi
G. V. Prakash,"Kaattu Payale (From ""Soorarai Pottru"")",7599,Unknown,0,1409,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kaattu%2bpayale%2b%2528from%2b%2522soorarai%2bpottru%2522%2529
G. V. Prakash,Un Mela Aasadhaan,8232,Unknown,0,1251,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/un%2bmela%2baasadhaan
G. V. Prakash,"Veyyon Silli (From ""Soorarai Pottru"")",5229,Unknown,0,1035,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/veyyon%2bsilli%2b%2528from%2b%2522soorarai%2bpottru%2522%2529
G. V. Prakash,Yaar Indha Saalai Oram,6195,Unknown,0,986,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/yaar%2bindha%2bsaalai%2boram
G. V. Prakash,Imaye Imaye,4284,Unknown,0,922,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/imaye%2bimaye
G. V. Prakash,Neeve,6795,Unknown,0,918,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/neeve
G. V. Prakash,Kanaa Kaangiren,4778,Unknown,0,803,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kanaa%2bkaangiren
G. V. Prakash,Kaattu Payale,3754,Unknown,0,789,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kaattu%2bpayale
G. V. Prakash,Yaaro Ivan,3796,Unknown,0,768,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/yaaro%2bivan
G. V. Prakash,"Yaar Indha Saalai Oram (From ""Thalaivaa"")",3502,Unknown,0,728,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/yaar%2bindha%2bsaalai%2boram%2b%2528from%2b%2522thalaivaa%2522%2529
G. V. Prakash,Vaanganna Vanakkanganna,3998,Unknown,0,657,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/vaanganna%2bvanakkanganna
G. V. Prakash,Bittu Padam Di,4552,Unknown,0,653,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/bittu%2bpadam%2bdi
G. V. Prakash,"Kaatuka Kanule (From ""Aakaasam Nee Haddhu Ra"")",3020,Unknown,0,642,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kaatuka%2bkanule%2b%2528from%2b%2522aakaasam%2bnee%2bhaddhu%2bra%2522%2529
G. V. Prakash,Porkkalam - Tamil Rap,3320,Unknown,0,618,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/porkkalam%2b-%2btamil%2brap
G. V. Prakash,Inka Edho,3389,Unknown,0,599,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/inka%2bedho
G. V. Prakash,"Kaathodu Kaathanen (From ""Jail"")",2885,Unknown,0,541,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kaathodu%2bkaathanen%2b%2528from%2b%2522jail%2522%2529
G. V. Prakash,High & Dry,823,Unknown,0,481,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/high%2b%2526%2bdry
G. V. Prakash,Veyyon Silli,2248,Unknown,0,467,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/veyyon%2bsilli
G. V. Prakash,Mastaaru Mastaaru,1952,Unknown,0,404,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/mastaaru%2bmastaaru
G. V. Prakash,Kutti Pisase,2024,Unknown,0,404,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kutti%2bpisase
G. V. Prakash,"Maara Theme (Tamil) (From ""Soorarai Pottru"")",1556,Unknown,0,359,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/maara%2btheme%2b%2528tamil%2529%2b%2528from%2b%2522soorarai%2bpottru%2522%2529
G. V. Prakash,"Kayilae Aagasam (From ""Soorarai Pottru"")",1735,Unknown,0,353,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kayilae%2baagasam%2b%2528from%2b%2522soorarai%2bpottru%2522%2529
G. V. Prakash,Eppo Nee,2052,Unknown,0,328,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/eppo%2bnee
G. V. Prakash,Intermission,1302,Unknown,0,323,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/intermission
G. V. Prakash,Maara Theme (Tamil),1883,Unknown,0,322,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/maara%2btheme%2b%2528tamil%2529
G. V. Prakash,Vaa Vaathi (Dhanush Reprise Version),1467,Unknown,0,322,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/vaa%2bvaathi%2b%2528dhanush%2breprise%2bversion%2529
G. V. Prakash,Maalai Neram,2236,Unknown,0,315,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/maalai%2bneram
G. V. Prakash,Celebration of Life,1600,Unknown,0,312,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/celebration%2bof%2blife
G. V. Prakash,"Vaanganna Vanakkanganna (From ""Thalaivaa"")",1613,Unknown,0,310,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/vaanganna%2bvanakkanganna%2b%2528from%2b%2522thalaivaa%2522%2529
G. V. Prakash,Patak Patak - 1 Min Music,2257,Unknown,0,307,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/patak%2bpatak%2b-%2b1%2bmin%2bmusic
G. V. Prakash,"Yaaro Ivan (From ""Udhayam NH4"")",1275,Unknown,0,300,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/yaaro%2bivan%2b%2528from%2b%2522udhayam%2bnh4%2522%2529
G. V. Prakash,Aagasam,1671,Unknown,0,299,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/aagasam
G. V. Prakash,Mayakkam Yenna Theme,1124,Unknown,0,298,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/mayakkam%2byenna%2btheme
G. V. Prakash,Pilla Puli,1412,Unknown,0,297,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/pilla%2bpuli
G. V. Prakash,"Anbe Anbe (From ""Darling"")",2377,Unknown,0,295,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/anbe%2banbe%2b%2528from%2b%2522darling%2522%2529
G. V. Prakash,Hey Baby,1204,Unknown,0,284,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/hey%2bbaby
G. V. Prakash,Bridge Scene,1181,Unknown,0,284,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/bridge%2bscene
G. V. Prakash,Kaatuka Kanule,1019,Unknown,0,279,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kaatuka%2bkanule
G. V. Prakash,Naadodi Mannan,1403,Unknown,0,263,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/naadodi%2bmannan
G. V. Prakash,Iravaaga Nee,1538,Unknown,0,261,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/iravaaga%2bnee
G. V. Prakash,Kangal Neeye,1021,Unknown,0,247,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/kangal%2bneeye
G. V. Prakash,A Love for Life,885,Unknown,0,226,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/a%2blove%2bfor%2blife
G. V. Prakash,Tamil Pasanga,1041,Unknown,0,225,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/tamil%2bpasanga
G. V. Prakash,Aaruyire,917,Unknown,0,225,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/aaruyire
G. V. Prakash,Mannurunda,794,Unknown,0,224,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/mannurunda
G. V. Prakash,Oh Eesa - Composer's Mix,1044,Unknown,0,221,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/oh%2beesa%2b-%2bcomposer%2527s%2bmix
G. V. Prakash,En Jeevan,526,Unknown,0,221,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/en%2bjeevan
G. V. Prakash,Unn Perai Sollum,785,Unknown,0,218,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/unn%2bperai%2bsollum
G. V. Prakash,Unnale (Love Theme),1099,Unknown,0,217,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/unnale%2b%2528love%2btheme%2529
G. V. Prakash,Life Is Beautiful,996,Unknown,0,217,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/life%2bis%2bbeautiful
G. V. Prakash,Urugudhe Maragudhe,834,Unknown,0,214,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/urugudhe%2bmaragudhe
G. V. Prakash,Nee Yaro Song,601,Unknown,0,207,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/nee%2byaro%2bsong
G. V. Prakash,Anbe Anbe,1053,Unknown,0,204,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/anbe%2banbe
G. V. Prakash,Vaamma Duraiyamma,971,Unknown,0,203,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/vaamma%2bduraiyamma
G. V. Prakash,Pranama,779,Unknown,0,195,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/pranama
G. V. Prakash,"Aagasam (From ""Soorarai Pottru"")",568,Unknown,0,194,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/aagasam%2b%2528from%2b%2522soorarai%2bpottru%2522%2529
G. V. Prakash,"Vaada Thambi (From ""Etharkkum Thunindhavan"")",800,Unknown,0,192,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/vaada%2bthambi%2b%2528from%2b%2522etharkkum%2bthunindhavan%2522%2529
G. V. Prakash,Hello Miss,614,Unknown,271000,191,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/hello%2bmiss
G. V. Prakash,Naalu Nimisham,783,Unknown,0,177,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/naalu%2bnimisham
G. V. Prakash,Sooravali,510,Unknown,0,177,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/sooravali
G. V. Prakash,Transformation,858,Unknown,0,174,[],https://www.last.fm/music/g.%2bv.%2bprakash,https://www.last.fm/music/g.%2bv.%2bprakash/_/transformation
